Fluid,Temperature_K,Pressure_PaA,ZFactor,IsentropicIndex,Viscosity_cP,Density_kgm3
Oxygen,290,3000000,0.979689598,1.457697868,0.020712906,40.6379509
Oxygen,290,3500000,0.976663888,1.46832943,0.020833395,47.55782318
Oxygen,290,4000000,0.973748028,1.479000807,0.020958288,54.51454926
Oxygen,290,4500000,0.970944703,1.489696741,0.021087516,61.50593567
Oxygen,290,5000000,0.968256414,1.500401378,0.021221019,68.52967072
Oxygen,300,10000,0.999938011,1.394805431,0.020652065,0.128292918
Oxygen,300,20000,0.999876082,1.394989133,0.020654932,0.256601751
Oxygen,300,30000,0.999814153,1.395172834,0.020657467,0.384926438
Oxygen,300,40000,0.999752283,1.395356536,0.020659832,0.51326704
Oxygen,300,50000,0.999690473,1.395540237,0.02066209,0.641623437
Oxygen,300,60000,0.999628663,1.395724058,0.020664273,0.769995749
Oxygen,300,70000,0.999566913,1.395907879,0.0206664,0.898383856
Oxygen,300,80000,0.999505162,1.3960917,0.020668484,1.026787877
Oxygen,300,90000,0.999443471,1.39627564,0.020670535,1.155207634
Oxygen,300,100000,0.999381781,1.396459579,0.020672558,1.283643246
Oxygen,300,500000,0.99694401,1.403842449,0.02074766,6.43391037
Oxygen,300,1000000,0.993976891,1.413137913,0.020841781,12.90623283
Oxygen,300,1500000,0.991100729,1.422499061,0.020939866,19.41552925
Oxygen,300,2000000,0.988317788,1.431915998,0.021042265,25.96026802
Oxygen,300,2500000,0.985630155,1.441378117,0.021148948,32.53881836
Oxygen,300,3000000,0.983039916,1.450874448,0.021259828,39.14947128
Oxygen,300,3500000,0.980549097,1.460393429,0.021374812,45.79040527
Oxygen,300,4000000,0.978159606,1.469923139,0.021493813,52.45972824
Oxygen,300,4500000,0.97587347,1.47945118,0.021616757,59.15545273
Oxygen,300,5000000,0.973692358,1.488964796,0.021743573,65.87551117
Oxygen,320,10000,0.999956846,1.392748237,0.021764114,0.120272353
Oxygen,320,20000,0.999913752,1.392902136,0.02176681,0.240555078
Oxygen,320,30000,0.999870658,1.393056035,0.021769192,0.360848159
Oxygen,320,40000,0.999827564,1.393209934,0.021771412,0.481151611
Oxygen,320,50000,0.999784529,1.393363833,0.02177353,0.601465404
Oxygen,320,60000,0.999741554,1.393517733,0.021775577,0.721789479
Oxygen,320,70000,0.999698579,1.393671632,0.02177757,0.842123926
Oxygen,320,80000,0.999655664,1.393825531,0.021779524,0.962468684
Oxygen,320,90000,0.999612749,1.393979549,0.021781443,1.082823753
Oxygen,320,100000,0.999569893,1.394133449,0.021783337,1.203189135
Oxygen,320,500000,0.997880518,1.40030098,0.021853408,6.026130199
Oxygen,320,1000000,0.995839894,1.408030868,0.021940861,12.0769577
Oxygen,320,1500000,0.993879318,1.415776849,0.0220317,18.15117073
Oxygen,320,2000000,0.992000103,1.423531294,0.022126263,24.24740982
Oxygen,320,2500000,0.990203381,1.431286931,0.022224514,30.36425781
Oxygen,320,3000000,0.988490343,1.439035654,0.022326361,36.50025177
Oxygen,320,3500000,0.986862123,1.446769595,0.022431705,42.6538887
Oxygen,320,4000000,0.985319674,1.454480767,0.022540452,48.82361221
Oxygen,320,4500000,0.98386395,1.462160707,0.022652518,55.00782776
Oxygen,320,5000000,0.982495964,1.469801426,0.022767829,61.20491028
Oxygen,340,10000,0.99997139,1.390357494,0.022834351,0.113195859
Oxygen,340,20000,0.99994278,1.390487194,0.022836898,0.2263982
Oxygen,340,30000,0.999914169,1.390617013,0.022839144,0.339607
Oxygen,340,40000,0.999885619,1.390746832,0.022841236,0.452822268
Oxygen,340,50000,0.999857128,1.390876532,0.022843231,0.566043973
