Fluid,Temperature_K,Pressure_PaA,ZFactor,IsentropicIndex,Viscosity_cP,Density_kgm3
Carbon Monoxide,340,40000,0.999996245,1.398682237,0.019827681,0.396333426
Carbon Monoxide,340,50000,0.99999541,1.398796916,0.019829441,0.495417207
Carbon Monoxide,340,60000,0.999994576,1.398911595,0.019831145,0.594501138
Carbon Monoxide,340,70000,0.999993801,1.399026275,0.019832809,0.693585217
Carbon Monoxide,340,80000,0.999993086,1.399140835,0.01983444,0.792669356
Carbon Monoxide,340,90000,0.999992371,1.399255514,0.019836048,0.891753674
Carbon Monoxide,340,100000,0.999991715,1.399370074,0.019837633,0.990838051
Carbon Monoxide,340,500000,0.999996364,1.403928041,0.019896965,4.954167366
Carbon Monoxide,340,1000000,1.000087142,1.409555793,0.019971699,9.907435417
Carbon Monoxide,340,1500000,1.000272274,1.415101051,0.020049566,14.85840321
Carbon Monoxide,340,2000000,1.000551462,1.42055881,0.020130672,19.80567551
Carbon Monoxide,340,2500000,1.000924468,1.425924301,0.02021488,24.74786758
Carbon Monoxide,340,3000000,1.001391172,1.431193113,0.020302035,29.68360138
Carbon Monoxide,340,3493500,1.001943111,1.436294317,0.020390805,34.54751205
Carbon Monoxide,360,10000,1.000007987,1.397592068,0.020699374,0.093577631
Carbon Monoxide,360,20000,1.000015974,1.397687554,0.020701481,0.187153757
Carbon Monoxide,360,30000,1.000023961,1.397782922,0.020703347,0.28072837
Carbon Monoxide,360,40000,1.000032067,1.397878289,0.020705091,0.374301493
Carbon Monoxide,360,50000,1.000040174,1.397973537,0.020706756,0.467873067
Carbon Monoxide,360,60000,1.00004828,1.398068905,0.020708369,0.56144315
Carbon Monoxide,360,70000,1.000056505,1.398164153,0.020709941,0.655011654
Carbon Monoxide,360,80000,1.000064611,1.398259401,0.020711483,0.748578608
Carbon Monoxide,360,90000,1.000072837,1.39835465,0.020713001,0.842144012
Carbon Monoxide,360,100000,1.000081182,1.398449779,0.020714499,0.935707808
Carbon Monoxide,360,500000,1.000437617,1.402233243,0.020770321,4.676872253
Carbon Monoxide,360,1000000,1.000954747,1.406894684,0.020840356,9.348911285
Carbon Monoxide,360,1500000,1.001551151,1.411477566,0.020913141,14.01501656
Carbon Monoxide,360,2000000,1.002226353,1.415979147,0.0209888,18.67409897
Carbon Monoxide,360,2500000,1.002979994,1.420396328,0.021067217,23.32508469
Carbon Monoxide,360,3000000,1.003811598,1.424726725,0.02114825,27.96691322
Carbon Monoxide,360,3493500,1.00470829,1.428913116,0.021230664,32.53840637
Carbon Monoxide,380,10000,1.000014782,1.396660447,0.021550406,0.088651896
Carbon Monoxide,380,20000,1.000029445,1.39673996,0.02155241,0.177301168
Carbon Monoxide,380,30000,1.000044227,1.396819472,0.021554185,0.265947819
Carbon Monoxide,380,40000,1.000059009,1.396898985,0.021555841,0.354591846
Carbon Monoxide,380,50000,1.00007391,1.396978498,0.021557424,0.443233252
Carbon Monoxide,380,60000,1.000088692,1.397057891,0.021558953,0.531871974
Carbon Monoxide,380,70000,1.000103593,1.397137284,0.021560445,0.620508075
