"ProductCode","SelectionGroup","PartNumber","Order","Active","DefaultItem","Cost","ExclusionRule","Name","Description","AdditionalData","InShortenedList"
"FPD150","CH/FPD/TESTING","CH2",2,True,False,999999,"(CH/FPD/TESTING=CH1) OR (CH/FPD/PLATE/THICK=S01 OR CH/FPD/PLATE/THICK=S02 OR CH/FPD/PLATE/THICK=S03 OR CH/FPD/PLATE/THICK=S04 OR CH/FPD/PLATE/THICK=S05 OR CH/FPD/PLATE/THICK=S06 OR CH/FPD/PLATE/THICK=S07)","Impact Testing @ -196 °C","Impact Testing @ -196 °C",,False
"FPD150","CH/FPD/TESTING","CH3",3,True,False,999999,"","Hardness Survey","Hardness Survey",,False
"FPD150","CH/FPD/TESTING","CZ9",4,True,False,999999,"","Others","Others",,False
"FPD150","CH/FPD/DOC/LANG","M1",1,True,False,999999,"","German","German",,False
"FPD150","CH/FPD/DOC/LANG","M2",2,True,False,999999,"","Italian","Italian",,False
"FPD150","CH/FPD/DOC/LANG","M3",3,True,False,999999,"","Spanish","Spanish",,False
"FPD150","CH/FPD/DOC/LANG","M4",4,True,False,999999,"","French","French",,False
"FPD150","CH/FPD/DOC/LANG","M6",6,True,False,999999,"","Chinese","Chinese",,False
"FPD150","CH/FPD/ADD/REQ","GD9",1,True,False,0,"","Manufactured to Customer Drawing","Manufactured to Customer Drawing",,False
"FPD150","CH/FPD/ADD/REQ","STZ",2,True,False,999999,"","Special Device","Special Device",,False
"FPD150","CH/FPD/ADD/REQ","MS1",3,True,False,999999,"","Material source limitations apply","Material source limitations apply",,False
"FPD150","CH/FPD/ADD/REQ","MZ9",4,True,False,999999,"","Others","Others",,False
"FPD150","CH/FPD/TAB/HANDLE","TH0",1,True,False,0,"","No Tab Handle","No Tab Handle",,False
"FPD150","Calculation Type","1",1,True,False,0,"NOT(CH/FPD/ORIFICE/DESIGN=C1 OR CH/FPD/ORIFICE/DESIGN=C2 OR CH/FPD/ORIFICE/DESIGN=C3 OR CH/FPD/ORIFICE/DESIGN=L1 OR CH/FPD/ORIFICE/DESIGN=E1 OR CH/FPD/ORIFICE/DESIGN=U1 OR CH/FPD/ORIFICE/DESIGN=U2)","ISO 5167:2003","ISO 5167:2003",,False
