"ProductCode","SelectionGroup","PartNumber","Order","Active","DefaultItem","Cost","ExclusionRule","Name","Description","AdditionalData","InShortenedList"
"FPD300","CH/FPD/LINE/SIZE","501",31,True,False,0,"CH/FPD/PRODUCT/DES=V1","DN 1500 (60 in.)","DN 1500 (60 in.)","60""",False
"FPD300","CH/FPD/LINE/SIZE","601",32,True,False,0,"CH/FPD/PRODUCT/DES=V1","DN 1600 (64 in.)","DN 1600 (64 in.)","64""",False
"FPD300","CH/FPD/LINE/SIZE","651",33,True,False,0,"CH/FPD/PRODUCT/DES=V1","DN 1650 (66 in.)","DN 1650 (66 in.)","66""",False
"FPD300","CH/FPD/LINE/SIZE","701",34,True,False,0,"CH/FPD/PRODUCT/DES=V1","DN 1700 (68 in.)","DN 1700 (68 in.)","68""",False
"FPD300","CH/FPD/LINE/SIZE","801",35,True,False,0,"CH/FPD/PRODUCT/DES=V1","DN 1800 (72 in.)","DN 1800 (72 in.)","72""",False
"FPD300","CH/FPD/LINE/SIZE","999",36,True,False,0,"","Others","Others","Customer",False
"FPD300","CH/FPD/PIPE/SCH","S1",1,True,False,0,"","Schedule 5S","Schedule 5S","5S",False
"FPD300","CH/FPD/PIPE/SCH","S2",2,True,False,0,"","Schedule 5","Schedule 5","5",False
"FPD300","CH/FPD/PIPE/SCH","S3",3,True,False,0,"","Schedule 10S","Schedule 10S","10S",False
"FPD300","CH/FPD/PIPE/SCH","S4",4,True,False,0,"","Schedule 10","Schedule 10","10",False
"FPD300","CH/FPD/PIPE/SCH","S5",5,True,False,0,"","Schedule 20","Schedule 20","20",False
"FPD300","CH/FPD/PIPE/SCH","S6",6,True,False,0,"","Schedule 30","Schedule 30","30",False
"FPD300","CH/FPD/PIPE/SCH","S7",7,True,False,0,"","Schedule 40S","Schedule 40S","40S",False
"FPD300","CH/FPD/PIPE/SCH","S8",8,True,False,0,"","Schedule 40","Schedule 40","40",False
"FPD300","CH/FPD/PIPE/SCH","S9",9,True,False,0,"","Schedule STD","Schedule STD","STD",False
"FPD300","CH/FPD/PIPE/SCH","T1",10,True,False,0,"","Schedule 60","Schedule 60","60",False
"FPD300","CH/FPD/PIPE/SCH","T2",11,True,False,0,"","Schedule 80S","Schedule 80S","80S",False
"FPD300","CH/FPD/PIPE/SCH","T3",12,True,False,0,"","Schedule 80","Schedule 80","80",False
"FPD300","CH/FPD/PIPE/SCH","T4",13,True,False,0,"","Schedule XS","Schedule XS","XS",False
"FPD300","CH/FPD/PIPE/SCH","T5",14,True,False,0,"","Schedule 100","Schedule 100","100",False
"FPD300","CH/FPD/PIPE/SCH","T6",15,True,False,0,"","Schedule 120","Schedule 120","120",False
"FPD300","CH/FPD/PIPE/SCH","T7",16,True,False,0,"","Schedule 140","Schedule 140","140",False
"FPD300","CH/FPD/PIPE/SCH","T8",17,True,False,0,"","Schedule 160","Schedule 160","160",False
"FPD300","CH/FPD/PIPE/SCH","T9",18,True,False,0,"","Schedule XXS","Schedule XXS","XXS",False
"FPD300","CH/FPD/PIPE/SCH","Z9",19,True,False,0,"","Others","Others","Customer",False
