Fluid,Temperature_K,Pressure_PaA,ZFactor,IsentropicIndex,Viscosity_cP,Density_kgm3
Helium,550,50000,1.000123262,1.666648746,0.030193137,0.043758187
Helium,550,60000,1.00014782,1.66664505,0.030193279,0.052508533
Helium,550,70000,1.000172496,1.666641474,0.030193415,0.061258446
Helium,550,80000,1.000197172,1.666637897,0.030193547,0.070007928
Helium,550,90000,1.000221848,1.666634321,0.030193675,0.078756973
Helium,550,100000,1.000246525,1.666630745,0.030193802,0.087505594
Helium,600,10000,1.000022411,1.666663408,0.033285789,0.008023143
Helium,600,20000,1.000044823,1.66666007,0.033285979,0.016045926
Helium,600,30000,1.000067234,1.666656852,0.033286139,0.02406835
Helium,600,40000,1.000089765,1.666653633,0.033286285,0.032090414
Helium,600,50000,1.000112176,1.666650295,0.033286422,0.040112115
Helium,600,60000,1.000134587,1.666647077,0.033286557,0.048133459
Helium,600,70000,1.000156999,1.666643739,0.033286683,0.056154445
Helium,600,80000,1.00017941,1.66664052,0.033286802,0.064175069
Helium,600,90000,1.000201941,1.666637182,0.033286922,0.072195329
Helium,600,100000,1.000224352,1.666633964,0.033287041,0.080215238
Helium,700,10000,1.000018954,1.666663885,0.043760497,0.006877004
Helium,700,20000,1.000037909,1.666661143,0.043760665,0.013753746
Helium,700,30000,1.000056982,1.666658401,0.043760806,0.020630227
Helium,700,40000,1.000075936,1.66665566,0.043760937,0.027506448
Helium,700,50000,1.000094891,1.666652918,0.04376106,0.034382407
Helium,700,60000,1.000113964,1.666650176,0.043761175,0.041258104
Helium,700,70000,1.000132918,1.666647434,0.043761287,0.048133541
Helium,700,80000,1.000151873,1.666644692,0.043761395,0.055008717
Helium,700,90000,1.000170827,1.666641951,0.043761499,0.061883632
Helium,700,100000,1.0001899,1.66663909,0.0437616,0.068758287
Helium,800,10000,1.000016451,1.666664362,0.062860638,0.006017393
Helium,800,20000,1.000032902,1.666661978,0.062860794,0.012034589
Helium,800,30000,1.000049233,1.666659594,0.062860921,0.018051587
Helium,800,40000,1.000065684,1.666657209,0.06286104,0.024068387
Helium,800,50000,1.000082135,1.666654944,0.062861145,0.03008499
Helium,800,60000,1.000098586,1.66665256,0.062861249,0.036101393
Helium,800,70000,1.000115037,1.666650176,0.062861353,0.042117603
Helium,800,80000,1.000131488,1.666647792,0.06286145,0.048133612
Helium,800,90000,1.000147939,1.666645527,0.062861539,0.054149423
Helium,800,100000,1.00016427,1.666643143,0.062861629,0.060165036
Helium,900,10000,1.000014424,1.6666646,0.094045952,0.005348805
Helium,900,20000,1.000028968,1.666662574,0.094046094,0.010697455
Helium,900,30000,1.000043392,1.666660547,0.094046213,0.01604595
Helium,900,40000,1.000057817,1.666658521,0.094046317,0.02139429
Helium,900,50000,1.00007236,1.666656494,0.094046421,0.026742477
Helium,900,60000,1.000086784,1.666654348,0.094046511,0.032090507
Helium,900,70000,1.000101209,1.666652322,0.0940466,0.037438385
Helium,900,80000,1.000115752,1.666650295,0.09404669,0.042786106
Helium,900,90000,1.000130177,1.666648269,0.094046772,0.048133671
Helium,900,100000,1.000144601,1.666646242,0.094046853,0.053481083
Helium,1073.150024,10000,1.000011921,1.666665077,0.186346725,0.0044858
Helium,1073.150024,20000,1.000023961,1.666663408,0.186346844,0.008971493
Helium,1073.150024,30000,1.000035882,1.666661739,0.186346948,0.013457078
Helium,1073.150024,40000,1.000047803,1.66666007,0.186347038,0.017942557
Helium,1073.150024,50000,1.000059724,1.666658401,0.186347127,0.022427928
Helium,1073.150024,60000,1.000071764,1.666656852,0.186347216,0.026913192
Helium,1073.150024,70000,1.000083685,1.666655183,0.186347291,0.031398349
Helium,1073.150024,80000,1.000095606,1.666653514,0.186347365,0.035883397
Helium,1073.150024,90000,1.000107646,1.666651845,0.18634744,0.040368337
Helium,1073.150024,100000,1.000119567,1.666650176,0.186347514,0.044853173
