"ProductCode","SelectionGroup","PartNumber","Order","Active","DefaultItem","Cost","ExclusionRule","Name","Description","AdditionalData","InShortenedList"
"FPD190","CH/FPD/PLATE/THICK","S17",15,True,False,999999,"","45 mm","45 mm","0.045",False
"FPD190","CH/FPD/PLATE/THICK","S18",16,True,False,999999,"","50 mm","50 mm","0.05",False
"FPD190","CH/FPD/PLATE/THICK","S19",17,True,False,999999,"","55 mm","55 mm","0.055",False
"FPD190","CH/FPD/PLATE/THICK","S20",18,True,False,999999,"","60 mm","60 mm","0.06",False
"FPD190","CH/FPD/PLATE/THICK","S21",19,True,False,999999,"","70 mm","70 mm","0.07",False
"FPD190","CH/FPD/PLATE/THICK","S22",20,True,False,999999,"","80 mm","80 mm","0.08",False
"FPD190","CH/FPD/PLATE/THICK","S23",21,True,False,999999,"","90 mm","90 mm","0.09",False
"FPD190","CH/FPD/PLATE/THICK","S24",22,True,False,999999,"","100 mm","100 mm","0.1",False
"FPD190","CH/FPD/PLATE/THICK","T03",23,True,False,999999,"NOT(CH/FPD/CUST/STD=A2 OR CH/FPD/CUST/STD=S1)","1/8 in.","1/8 in.","0.003175",False
"FPD190","CH/FPD/PLATE/THICK","T05",24,True,False,999999,"NOT(CH/FPD/CUST/STD=A2 OR CH/FPD/CUST/STD=S1)","¼ in.","¼ in.","0.00635",False
"FPD190","CH/FPD/PLATE/THICK","T07",25,True,False,999999,"NOT(CH/FPD/CUST/STD=A2 OR CH/FPD/CUST/STD=S1)","3/8 in.","3/8 in.","0.009525",False
"FPD190","CH/FPD/PLATE/THICK","T09",26,True,False,999999,"NOT(CH/FPD/CUST/STD=A2 OR CH/FPD/CUST/STD=S1)","½ in.","½ in.","0.0127",False
"FPD190","CH/FPD/PLATE/THICK","T11",27,True,False,999999,"NOT(CH/FPD/CUST/STD=A2 OR CH/FPD/CUST/STD=S1)","¾ in.","¾ in.","0.01905",False
"FPD190","CH/FPD/PLATE/THICK","Z99",28,True,False,999999,"","Others","Others","Customer",False
