Steam table Export
Pressure (Pa),10000,20000,30000,40000,50000,60000,70000,80000,90000,100000,110000,120000,130000,140000,150000,160000,180000,200000,220000,240000,260000,280000,300000,350000,400000,450000,500000,550000,600000,650000,700000,750000,800000,900000,1000000,1100000,1200000,1300000,1400000,1500000,1600000,1800000,2000000,2200000,2500000,3000000,3500000,4000000,4500000,5000000,5500000,6000000,6500000,7000000,7500000,8000000,9000000,10000000,11000000,12000000,13000000,14000000,15000000,16000000,17000000,18000000,19000000,20000000
353.15,0.061474,0.12319,0.18515,0.24737,971.77,971.77,971.78,971.78,971.79,971.79,971.79,971.8,971.8,971.81,971.81,971.82,971.83,971.83,971.84,971.85,971.86,971.87,971.88,971.9,971.92,971.95,971.97,971.99,972.01,972.04,972.06,972.08,972.1,972.15,972.19,972.24,972.28,972.33,972.37,972.42,972.46,972.55,972.64,972.73,972.86,973.09,973.31,973.53,973.75,973.97,974.19,974.42,974.64,974.86,975.08,975.3,975.74,976.17,976.61,977.05,977.48,977.91,978.35,978.78,979.21,979.64,980.07,980.49
358.15,0.060607,0.12144,0.18249,0.24378,0.3053,968.59,968.6,968.6,968.61,968.61,968.62,968.62,968.62,968.63,968.63,968.64,968.65,968.66,968.67,968.67,968.68,968.69,968.7,968.72,968.75,968.77,968.79,968.81,968.84,968.86,968.88,968.9,968.93,968.97,969.02,969.06,969.11,969.15,969.2,969.24,969.29,969.38,969.47,969.56,969.69,969.92,970.14,970.37,970.59,970.82,971.04,971.26,971.48,971.71,971.93,972.15,972.59,973.04,973.48,973.92,974.36,974.79,975.23,975.66,976.1,976.53,976.96,977.39
363.15,0.059766,0.11973,0.17991,0.2403,0.3009,0.36173,0.42279,965.3,965.3,965.31,965.31,965.32,965.32,965.33,965.33,965.34,965.35,965.35,965.36,965.37,965.38,965.39,965.4,965.42,965.45,965.47,965.49,965.51,965.54,965.56,965.58,965.61,965.63,965.67,965.72,965.77,965.81,965.86,965.9,965.95,965.99,966.09,966.18,966.27,966.4,966.63,966.86,967.09,967.31,967.54,967.76,967.99,968.21,968.44,968.66,968.89,969.34,969.78,970.23,970.67,971.11,971.56,972,972.44,972.87,973.31,973.75,974.18
368.15,0.058947,0.11808,0.17741,0.23692,0.29664,0.35656,0.41669,0.47703,961.88,961.89,961.89,961.9,961.9,961.91,961.91,961.92,961.92,961.93,961.94,961.95,961.96,961.97,961.98,962,962.03,962.05,962.07,962.1,962.12,962.14,962.17,962.19,962.21,962.26,962.3,962.35,962.4,962.44,962.49,962.53,962.58,962.67,962.77,962.86,963,963.23,963.46,963.69,963.91,964.14,964.37,964.6,964.83,965.05,965.28,965.51,965.96,966.41,966.86,967.31,967.76,968.21,968.65,969.1,969.54,969.98,970.42,970.86
373.15,0.058152,0.11648,0.17497,0.23365,0.29251,0.35156,0.41079,0.47022,0.52984,0.58967,958.35,958.36,958.36,958.37,958.37,958.38,958.39,958.4,958.4,958.41,958.42,958.43,958.44,958.47,958.49,958.51,958.54,958.56,958.58,958.61,958.63,958.65,958.68,958.72,958.77,958.82,958.86,958.91,958.96,959,959.05,959.15,959.24,959.33,959.47,959.71,959.94,960.17,960.4,960.63,960.87,961.1,961.33,961.56,961.79,962.02,962.48,962.93,963.39,963.84,964.3,964.75,965.2,965.65,966.1,966.55,966.99,967.44
378.15,0.057378,0.11491,0.17261,0.23047,0.2885,0.3467,0.40508,0.46363,0.52236,0.58127,0.64037,0.69967,954.71,954.71,954.72,954.72,954.73,954.74,954.75,954.76,954.77,954.78,954.79,954.81,954.84,954.86,954.88,954.91,954.93,954.96,954.98,955,955.03,955.08,955.12,955.17,955.22,955.27,955.31,955.36,955.41,955.5,955.6,955.69,955.83,956.07,956.31,956.54,956.78,957.01,957.25,957.48,957.72,957.95,958.18,958.42,958.88,959.34,959.81,960.27,960.73,961.19,961.64,962.1,962.55,963.01,963.46,963.91
383.15,0.056624,0.1134,0.17032,0.22739,0.28462,0.342,0.39954,0.45725,0.51511,0.57315,0.63136,0.68974,0.7483,0.80704,950.95,950.96,950.97,950.98,950.99,950.99,951,951.01,951.02,951.05,951.07,951.1,951.12,951.14,951.17,951.19,951.22,951.24,951.27,951.31,951.36,951.41,951.46,951.51,951.56,951.6,951.65,951.75,951.84,951.94,952.08,952.32,952.56,952.8,953.04,953.28,953.52,953.76,954,954.23,954.47,954.71,955.18,955.65,956.12,956.59,957.05,957.52,957.98,958.44,958.9,959.36,959.82,960.28
388.15,0.05589,0.11192,0.16808,0.22439,0.28084,0.33743,0.39417,0.45106,0.5081,0.56529,0.62264,0.68015,0.73782,0.79565,0.85365,0.91183,947.09,947.1,947.11,947.12,947.13,947.14,947.15,947.17,947.2,947.22,947.24,947.27,947.29,947.32,947.34,947.37,947.39,947.44,947.49,947.54,947.59,947.64,947.69,947.74,947.78,947.88,947.98,948.08,948.22,948.47,948.71,948.96,949.2,949.44,949.68,949.93,950.17,950.41,950.65,950.89,951.37,951.85,952.32,952.8,953.27,953.74,954.21,954.68,955.15,955.62,956.08,956.55
393.15,0.055176,0.11048,0.16591,0.22147,0.27716,0.33299,0.38895,0.44505,0.50129,0.55767,0.6142,0.67087,0.72768,0.78465,0.84177,0.89904,1.0141,943.11,943.12,943.13,943.14,943.15,943.16,943.18,943.21,943.23,943.26,943.28,943.31,943.33,943.36,943.38,943.41,943.46,943.51,943.56,943.61,943.66,943.71,943.76,943.81,943.91,944.01,944.11,944.26,944.5,944.75,945,945.25,945.49,945.74,945.99,946.23,946.48,946.72,946.97,947.45,947.94,948.42,948.91,949.39,949.87,950.35,950.82,951.3,951.77,952.25,952.72
398.15,0.054479,0.10908,0.16379,0.21863,0.27359,0.32868,0.38389,0.43922,0.49469,0.55028,0.60601,0.66187,0.71787,0.77401,0.83028,0.8867,0.99996,1.1138,1.2283,939.03,939.04,939.05,939.06,939.08,939.11,939.13,939.16,939.19,939.21,939.24,939.26,939.29,939.31,939.36,939.42,939.47,939.52,939.57,939.62,939.67,939.72,939.82,939.92,940.02,940.18,940.43,940.68,940.93,941.19,941.44,941.69,941.94,942.19,942.44,942.69,942.94,943.43,943.93,944.42,944.91,945.4,945.89,946.38,946.86,947.35,947.83,948.31,948.79
403.15,0.0538,0.10771,0.16173,0.21587,0.27012,0.32448,0.37896,0.43356,0.48827,0.54311,0.59807,0.65315,0.70836,0.7637,0.81916,0.87475,0.98633,1.0985,1.2111,1.3244,1.4382,934.84,934.85,934.88,934.9,934.93,934.95,934.98,935.01,935.03,935.06,935.08,935.11,935.16,935.21,935.27,935.32,935.37,935.42,935.47,935.52,935.63,935.73,935.84,935.99,936.25,936.51,936.76,937.02,937.28,937.53,937.79,938.04,938.3,938.55,938.8,939.31,939.81,940.32,940.82,941.32,941.81,942.31,942.8,943.3,943.79,944.28,944.76
408.15,0.053138,0.10638,0.15972,0.21317,0.26673,0.32039,0.37416,0.42805,0.48204,0.53614,0.59036,0.64469,0.69913,0.7537,0.80838,0.86318,0.97315,1.0836,1.1946,1.3061,1.4181,1.5307,1.6438,930.56,930.58,930.61,930.64,930.66,930.69,930.72,930.74,930.77,930.8,930.85,930.9,930.96,931.01,931.06,931.11,931.17,931.22,931.33,931.43,931.54,931.7,931.96,932.22,932.48,932.75,933.01,933.27,933.53,933.79,934.05,934.31,934.57,935.08,935.6,936.11,936.62,937.13,937.63,938.14,938.64,939.15,939.65,940.14,940.64
413.15,0.052493,0.10508,0.15777,0.21055,0.26343,0.31642,0.3695,0.42268,0.47597,0.52936,0.58286,0.63646,0.69017,0.74399,0.79792,0.85196,0.96037,1.0692,1.1786,1.2884,1.3987,1.5095,1.6208,1.9015,926.16,926.18,926.21,926.24,926.26,926.29,926.32,926.35,926.37,926.43,926.48,926.53,926.59,926.64,926.7,926.75,926.81,926.91,927.02,927.13,927.29,927.56,927.83,928.1,928.36,928.63,928.9,929.16,929.43,929.69,929.96,930.22,930.75,931.28,931.8,932.32,932.84,933.36,933.87,934.38,934.9,935.41,935.91,936.42
418.15,0.051863,0.10381,0.15586,0.20799,0.26022,0.31254,0.36495,0.41746,0.47007,0.52277,0.57557,0.62847,0.68147,0.73457,0.78777,0.84107,0.94799,1.0553,1.1631,1.2713,1.38,1.4891,1.5986,1.8747,2.154,921.64,921.67,921.7,921.73,921.75,921.78,921.81,921.84,921.89,921.95,922,922.06,922.12,922.17,922.23,922.28,922.39,922.5,922.61,922.78,923.05,923.33,923.6,923.88,924.15,924.42,924.69,924.96,925.24,925.51,925.78,926.31,926.85,927.38,927.92,928.45,928.98,929.5,930.03,930.55,931.07,931.59,932.1
423.15,0.051247,0.10258,0.154,0.2055,0.25709,0.30876,0.36053,0.41238,0.46432,0.51636,0.56848,0.62069,0.673,0.7254,0.7779,0.83049,0.93596,1.0418,1.1481,1.2547,1.3618,1.4693,1.5773,1.849,2.1237,2.4014,917.02,917.05,917.08,917.11,917.14,917.16,917.19,917.25,917.31,917.36,917.42,917.48,917.53,917.59,917.65,917.76,917.87,917.98,918.15,918.44,918.72,919,919.28,919.56,919.84,920.11,920.39,920.67,920.95,921.22,921.77,922.32,922.87,923.41,923.95,924.49,925.03,925.57,926.1,926.63,927.16,927.69
428.15,0.050647,0.10137,0.15218,0.20306,0.25403,0.30508,0.35621,0.40743,0.45872,0.51011,0.56157,0.61313,0.66477,0.71649,0.76831,0.82021,0.92428,1.0287,1.1335,1.2387,1.3443,1.4502,1.5566,1.8242,2.0945,2.3676,2.6436,912.29,912.32,912.35,912.37,912.4,912.43,912.49,912.55,912.61,912.67,912.72,912.78,912.84,912.9,913.01,913.13,913.25,913.42,913.71,914,914.28,914.57,914.86,915.14,915.43,915.71,916,916.28,916.56,917.13,917.69,918.25,918.8,919.36,919.91,920.46,921.01,921.55,922.1,922.64,923.18
433.15,0.05006,0.1002,0.1504,0.20069,0.25105,0.30149,0.352,0.4026,0.45327,0.50402,0.55485,0.60576,0.65675,0.70782,0.75897,0.81021,0.91293,1.016,1.1194,1.2231,1.3273,1.4317,1.5365,1.8003,2.0664,2.3351,2.6064,2.8806,3.1578,907.47,907.5,907.53,907.56,907.62,907.68,907.74,907.8,907.86,907.92,907.98,908.04,908.15,908.27,908.39,908.57,908.87,909.16,909.46,909.75,910.05,910.34,910.63,910.92,911.21,911.5,911.79,912.37,912.95,913.52,914.09,914.66,915.22,915.79,916.35,916.91,917.46,918.02,918.57
438.15,0.049487,0.099045,0.14867,0.19837,0.24814,0.29798,0.3479,0.39788,0.44795,0.49808,0.54829,0.59857,0.64893,0.69937,0.74988,0.80047,0.90188,1.0036,1.1057,1.208,1.3107,1.4138,1.5171,1.7771,2.0393,2.3038,2.5708,2.8403,3.1124,3.3874,3.6654,902.54,902.57,902.63,902.69,902.75,902.81,902.87,902.93,903,903.06,903.18,903.3,903.42,903.61,903.91,904.21,904.52,904.82,905.12,905.42,905.72,906.02,906.32,906.62,906.92,907.51,908.1,908.69,909.27,909.85,910.43,911.01,911.58,912.16,912.73,913.29,913.86
443.15,0.048927,0.097921,0.14698,0.19611,0.2453,0.29456,0.34389,0.39329,0.44275,0.49229,0.5419,0.59157,0.64132,0.69114,0.74103,0.79099,0.89113,0.99157,1.0923,1.1933,1.2947,1.3963,1.4983,1.7547,2.0131,2.2736,2.5364,2.8015,3.069,3.3391,3.6118,3.8874,897.46,897.52,897.58,897.65,897.71,897.77,897.83,897.9,897.96,898.09,898.21,898.34,898.53,898.84,899.15,899.46,899.77,900.08,900.39,900.7,901.01,901.31,901.62,901.93,902.53,903.14,903.74,904.34,904.94,905.54,906.13,906.72,907.3,907.89,908.47,909.05
448.15,0.04838,0.096822,0.14533,0.19389,0.24252,0.29122,0.33998,0.3888,0.43769,0.48664,0.53566,0.58474,0.63389,0.68311,0.7324,0.78175,0.88066,0.97984,1.0793,1.1791,1.2791,1.3794,1.48,1.7329,1.9877,2.2444,2.5033,2.7642,3.0274,3.2929,3.5607,3.8311,4.1041,892.29,892.35,892.42,892.48,892.55,892.61,892.68,892.74,892.87,893,893.13,893.32,893.65,893.97,894.29,894.61,894.93,895.24,895.56,895.88,896.19,896.51,896.82,897.45,898.07,898.69,899.31,899.92,900.53,901.14,901.74,902.35,902.95,903.54,904.14
453.15,0.047845,0.095748,0.14371,0.19173,0.23981,0.28795,0.33616,0.38442,0.43274,0.48113,0.52957,0.57808,0.62665,0.67528,0.72398,0.77274,0.87045,0.96842,1.0667,1.1652,1.2639,1.363,1.4623,1.7118,1.9631,2.2162,2.4712,2.7282,2.9873,3.2484,3.5118,3.7774,4.0453,4.5888,5.1431,887.06,887.13,887.2,887.26,887.33,887.4,887.53,887.67,887.8,888,888.33,888.66,888.99,889.32,889.65,889.98,890.3,890.63,890.95,891.28,891.6,892.24,892.88,893.52,894.16,894.79,895.42,896.04,896.66,897.28,897.9,898.51,899.12
458.15,0.047321,0.094698,0.14213,0.18962,0.23716,0.28476,0.33242,0.38014,0.42791,0.47574,0.52363,0.57158,0.61958,0.66765,0.71577,0.76395,0.8605,0.95729,1.0543,1.1516,1.2491,1.3469,1.445,1.6912,1.9392,2.1888,2.4402,2.6935,2.9486,3.2056,3.4647,3.7258,3.9891,4.5224,5.0653,5.6189,881.65,881.72,881.79,881.86,881.93,882.06,882.2,882.34,882.54,882.89,883.23,883.57,883.91,884.25,884.58,884.92,885.26,885.59,885.93,886.26,886.92,887.58,888.24,888.89,889.54,890.19,890.83,891.47,892.11,892.74,893.37,894
463.15,0.046809,0.093671,0.14058,0.18755,0.23457,0.28165,0.32877,0.37595,0.42319,0.47048,0.51782,0.56522,0.61268,0.66019,0.70776,0.75538,0.85079,0.94644,1.0423,1.1384,1.2348,1.3313,1.4282,1.6713,1.916,2.1623,2.4102,2.6598,2.9112,3.1643,3.4193,3.6763,3.9351,4.459,4.9916,5.5336,6.0857,876.11,876.18,876.25,876.32,876.46,876.61,876.75,876.96,877.31,877.67,878.02,878.37,878.72,879.07,879.41,879.76,880.11,880.45,880.79,881.48,882.16,882.84,883.51,884.18,884.84,885.51,886.17,886.82,887.47,888.12,888.77
468.15,0.046308,0.092666,0.13907,0.18553,0.23204,0.2786,0.32521,0.37187,0.41858,0.46534,0.51215,0.55902,0.60594,0.65291,0.69993,0.74701,0.84132,0.93585,1.0306,1.1256,1.2207,1.3161,1.4118,1.6519,1.8934,2.1365,2.3811,2.6272,2.875,3.1244,3.3756,3.6285,3.8832,4.3983,4.9212,5.4527,5.9931,6.5434,870.43,870.5,870.58,870.73,870.87,871.02,871.24,871.61,871.97,872.33,872.7,873.06,873.42,873.78,874.13,874.49,874.85,875.2,875.91,876.61,877.31,878,878.69,879.38,880.06,880.74,881.42,882.09,882.76,883.42
473.15,0.045818,0.091682,0.13759,0.18355,0.22956,0.27561,0.32172,0.36787,0.41407,0.46031,0.50661,0.55296,0.59935,0.64579,0.69229,0.73883,0.83207,0.92551,1.0192,1.113,1.2071,1.3013,1.3958,1.633,1.8715,2.1114,2.3528,2.5956,2.8399,3.0858,3.3333,3.5824,3.8332,4.3399,4.8539,5.3755,5.9053,6.4439,6.9918,7.5498,864.69,864.85,865,865.15,865.38,865.76,866.13,866.51,866.89,867.26,867.63,868,868.37,868.74,869.11,869.48,870.21,870.94,871.66,872.37,873.09,873.8,874.5,875.2,875.9,876.59,877.28,877.97
483.15,0.044868,0.089777,0.13473,0.17972,0.22476,0.26984,0.31496,0.36013,0.40534,0.45059,0.49589,0.54123,0.58662,0.63205,0.67752,0.72304,0.81421,0.90556,0.99709,1.0888,1.1807,1.2728,1.3651,1.5966,1.8293,2.0633,2.2986,2.5351,2.7729,3.0121,3.2527,3.4947,3.7381,4.2294,4.7268,5.2308,5.7415,6.2595,6.785,7.3185,7.8605,8.9726,852.79,852.96,853.2,853.61,854.02,854.42,854.83,855.23,855.63,856.03,856.43,856.82,857.22,857.61,858.4,859.18,859.95,860.72,861.48,862.24,862.99,863.74,864.49,865.23,865.96,866.69
